device_id,timestamp_utc,timestamp_uganda,battery_voltage,field2,humidity_percent,motion_counts,temperature_celsius,motion_status,work_mode,frame_counter,rssi,raw_payload,source_file,file_last_modified
lht65n-01-temp-humidity-sensor,2025-09-21T08:13:33.572781968Z,2025-09-21T08:13:33.572781968Z,3.082,3,65.6,13065,26.49,Activity,PIR Sensor,1553,-49,zAoKWQKQDgEAMwk=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:15:38.533444029Z,2025-09-21T08:15:38.533444029Z,3.081,3,65.3,13068,26.53,Activity,PIR Sensor,1554,-49,zAkKXQKNDgEAMww=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:19:02.045349257Z,2025-09-21T08:19:02.045349257Z,3.083,3,65.5,13070,26.55,Activity,PIR Sensor,1555,-65,zAsKXwKPDgEAMw4=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:22:20.365192140Z,2025-09-21T08:22:20.365192140Z,3.084,3,65.4,13072,26.61,No activity,PIR Sensor,1556,-49,zAwKZQKODgAAMxA=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:22:40.536459349Z,2025-09-21T08:22:40.536459349Z,3.086,3,65.2,13073,26.61,Activity,PIR Sensor,1557,-64,zA4KZQKMDgEAMxE=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:24:41.924077263Z,2025-09-21T08:24:41.924077263Z,3.083,3,65.4,13075,26.57,Activity,PIR Sensor,1558,-64,zAsKYQKODgEAMxM=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:28:07.044475405Z,2025-09-21T08:28:07.044475405Z,3.086,3,65.5,13078,26.58,Activity,PIR Sensor,1559,-49,zA4KYgKPDgEAMxY=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:32:33.066558598Z,2025-09-21T08:32:33.066558598Z,3.085,3,64.9,13079,26.6,Activity,PIR Sensor,1560,-64,zA0KZAKJDgEAMxc=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:35:14.497073211Z,2025-09-21T08:35:14.497073211Z,3.083,3,64.9,13087,26.61,Activity,PIR Sensor,1561,-48,zAsKZQKJDgEAMx8=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T08:44:46.737049121Z,2025-09-21T08:44:46.737049121Z,3.085,3,64.0,13089,26.61,Activity,PIR Sensor,1562,-49,zA0KZQKADgEAMyE=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T09:17:32.778904719Z,2025-09-21T09:17:32.778904719Z,3.084,3,63.2,13094,26.96,Activity,PIR Sensor,1564,-49,zAwKiAJ4DgEAMyY=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T09:20:44.349001971Z,2025-09-21T09:20:44.349001971Z,3.084,3,60.2,13095,26.98,Activity,PIR Sensor,1565,-64,zAwKigJaDgEAMyc=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T09:22:19.312800271Z,2025-09-21T09:22:19.312800271Z,3.084,3,61.2,13098,27.02,No activity,PIR Sensor,1566,-64,zAwKjgJkDgAAMyo=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T09:24:46.691608392Z,2025-09-21T09:24:46.691608392Z,3.085,3,59.8,13099,27.02,Activity,PIR Sensor,1567,-64,zA0KjgJWDgEAMys=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T09:26:51.078065214Z,2025-09-21T09:26:51.078065214Z,3.083,3,60.8,13106,27.05,Activity,PIR Sensor,1568,-64,zAsKkQJgDgEAMzI=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T09:40:28.717967215Z,2025-09-21T09:40:28.717967215Z,3.084,3,59.7,13110,27.09,Activity,PIR Sensor,1569,-49,zAwKlQJVDgEAMzY=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T09:58:00.938567265Z,2025-09-21T09:58:00.938567265Z,3.085,3,57.6,13114,27.39,Activity,PIR Sensor,1571,-65,zA0KswJADgEAMzo=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T10:22:18.276399601Z,2025-09-21T10:22:18.276399601Z,3.084,3,57.5,13116,27.3,No activity,PIR Sensor,1572,-49,zAwKqgI/DgAAMzw=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T10:22:57.924948760Z,2025-09-21T10:22:57.924948760Z,3.084,3,57.5,13117,27.29,Activity,PIR Sensor,1573,-64,zAwKqQI/DgEAMz0=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T10:37:02.719790114Z,2025-09-21T10:37:02.719790114Z,3.084,3,55.1,13131,27.22,Activity,PIR Sensor,1575,-64,zAwKogInDgEAM0s=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-21T10:52:17.750750022Z,2025-09-21T10:52:17.750750022Z,3.085,3,57.4,13132,27.09,No activity,PIR Sensor,1576,-76,zA0KlQI+DgAAM0w=,processed_2025-09-21_10-57-19.json,2025-09-21T10:57:21+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T11:22:42.338693723Z,2025-09-20T11:22:42.338693723Z,3.084,3,60.6,12437,26.57,No activity,PIR Sensor,1416,-68,zAwKYQJeDgAAMJU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T11:52:41.839827694Z,2025-09-20T11:52:41.839827694Z,3.083,3,61.7,12437,26.55,No activity,PIR Sensor,1417,-54,zAsKXwJpDgAAMJU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T12:22:41.346007708Z,2025-09-20T12:22:41.346007708Z,3.084,3,60.9,12437,26.49,No activity,PIR Sensor,1418,-53,zAwKWQJhDgAAMJU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T12:52:40.830400761Z,2025-09-20T12:52:40.830400761Z,3.083,3,61.5,12437,26.44,No activity,PIR Sensor,1419,-68,zAsKVAJnDgAAMJU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T13:22:40.300228671Z,2025-09-20T13:22:40.300228671Z,3.085,3,62.2,12437,26.43,No activity,PIR Sensor,1420,-53,zA0KUwJuDgAAMJU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T13:43:35.845918415Z,2025-09-20T13:43:35.845918415Z,3.084,3,61.4,12438,26.41,Activity,PIR Sensor,1421,-69,zAwKUQJmDgEAMJY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T13:46:16.928316577Z,2025-09-20T13:46:16.928316577Z,3.084,3,60.8,12451,26.37,Activity,PIR Sensor,1422,-69,zAwKTQJgDgEAMKM=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T13:52:39.774063335Z,2025-09-20T13:52:39.774063335Z,3.085,3,61.3,12459,26.39,No activity,PIR Sensor,1423,-52,zA0KTwJlDgAAMKs=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T14:22:39.251446634Z,2025-09-20T14:22:39.251446634Z,3.086,3,62.0,12459,26.33,No activity,PIR Sensor,1424,-67,zA4KSQJsDgAAMKs=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T14:47:41.959060757Z,2025-09-20T14:47:41.959060757Z,3.085,3,62.9,12460,26.19,Activity,PIR Sensor,1425,-55,zA0KOwJ1DgEAMKw=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T14:52:38.701465869Z,2025-09-20T14:52:38.701465869Z,3.084,3,62.8,12464,26.12,No activity,PIR Sensor,1426,-52,zAwKNAJ0DgAAMLA=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T15:12:51.899189550Z,2025-09-20T15:12:51.899189550Z,3.085,3,63.1,12465,26.06,Activity,PIR Sensor,1427,-66,zA0KLgJ3DgEAMLE=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T15:20:49.038542600Z,2025-09-20T15:20:49.038542600Z,3.084,3,62.7,12468,26.03,Activity,PIR Sensor,1428,-66,zAwKKwJzDgEAMLQ=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T15:22:38.177129434Z,2025-09-20T15:22:38.177129434Z,3.083,3,62.4,12472,26.06,No activity,PIR Sensor,1429,-67,zAsKLgJwDgAAMLg=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T15:52:37.643989690Z,2025-09-20T15:52:37.643989690Z,3.083,3,62.6,12472,25.86,No activity,PIR Sensor,1430,-67,zAsKGgJyDgAAMLg=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T16:22:37.107708395Z,2025-09-20T16:22:37.107708395Z,3.085,3,61.8,12472,25.72,No activity,PIR Sensor,1431,-53,zA0KDAJqDgAAMLg=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T16:52:36.629447780Z,2025-09-20T16:52:36.629447780Z,3.084,3,62.6,12472,25.57,No activity,PIR Sensor,1432,-67,zAwJ/QJyDgAAMLg=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T16:58:07.250156246Z,2025-09-20T16:58:07.250156246Z,3.083,3,62.7,12473,25.54,Activity,PIR Sensor,1433,-52,zAsJ+gJzDgEAMLk=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:01:10.759636469Z,2025-09-20T17:01:10.759636469Z,3.083,3,62.8,12478,25.52,Activity,PIR Sensor,1434,-49,zAsJ+AJ0DgEAML4=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:15:30.393472355Z,2025-09-20T17:15:30.393472355Z,3.083,3,63.3,12481,25.54,Activity,PIR Sensor,1435,-65,zAsJ+gJ5DgEAMME=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:17:55.028036493Z,2025-09-20T17:17:55.028036493Z,3.084,3,64.2,12483,25.56,Activity,PIR Sensor,1436,-52,zAwJ/AKCDgEAMMM=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:22:36.081943181Z,2025-09-20T17:22:36.081943181Z,3.085,3,64.8,12485,25.56,No activity,PIR Sensor,1437,-66,zA0J/AKIDgAAMMU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:47:54.763581297Z,2025-09-20T17:47:54.763581297Z,3.083,3,65.1,12486,25.6,Activity,PIR Sensor,1438,-68,zAsKAAKLDgEAMMY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:50:01.843785814Z,2025-09-20T17:50:01.843785814Z,3.084,3,65.0,12496,25.57,Activity,PIR Sensor,1439,-50,zAwJ/QKKDgEAMNA=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:52:35.536169517Z,2025-09-20T17:52:35.536169517Z,3.083,3,65.0,12498,25.61,No activity,PIR Sensor,1440,-67,zAsKAQKKDgAAMNI=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:54:31.147800029Z,2025-09-20T17:54:31.147800029Z,3.084,3,64.9,12499,25.6,Activity,PIR Sensor,1441,-48,zAwKAAKJDgEAMNM=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:57:19.009757948Z,2025-09-20T17:57:19.009757948Z,3.084,3,64.9,12508,25.6,Activity,PIR Sensor,1442,-52,zAwKAAKJDgEAMNw=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T17:59:26.506166698Z,2025-09-20T17:59:26.506166698Z,3.085,3,64.8,12522,25.63,Activity,PIR Sensor,1443,-66,zA0KAwKIDgEAMOo=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:01:30.018227829Z,2025-09-20T18:01:30.018227829Z,3.085,3,64.8,12529,25.63,Activity,PIR Sensor,1444,-66,zA0KAwKIDgEAMPE=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:03:30.886782778Z,2025-09-20T18:03:30.886782778Z,3.083,3,64.7,12540,25.63,Activity,PIR Sensor,1445,-64,zAsKAwKHDgEAMPw=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:05:30.946948125Z,2025-09-20T18:05:30.946948125Z,3.084,3,64.6,12549,25.64,Activity,PIR Sensor,1446,-65,zAwKBAKGDgEAMQU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:07:56.059245099Z,2025-09-20T18:07:56.059245099Z,3.085,3,64.5,12556,25.65,Activity,PIR Sensor,1447,-67,zA0KBQKFDgEAMQw=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:10:06.625557503Z,2025-09-20T18:10:06.625557503Z,3.084,3,64.5,12559,25.64,Activity,PIR Sensor,1448,-65,zAwKBAKFDgEAMQ8=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:13:05.215812633Z,2025-09-20T18:13:05.215812633Z,3.085,3,64.5,12564,25.64,Activity,PIR Sensor,1449,-46,zA0KBAKFDgEAMRQ=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:15:08.095689099Z,2025-09-20T18:15:08.095689099Z,3.084,3,64.8,12582,25.63,Activity,PIR Sensor,1450,-51,zAwKAwKIDgEAMSY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:17:15.499861473Z,2025-09-20T18:17:15.499861473Z,3.084,3,66.5,12592,25.65,Activity,PIR Sensor,1451,-65,zAwKBQKZDgEAMTA=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:19:23.521096106Z,2025-09-20T18:19:23.521096106Z,3.083,3,67.2,12598,25.67,Activity,PIR Sensor,1452,-50,zAsKBwKgDgEAMTY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:22:08.661064844Z,2025-09-20T18:22:08.661064844Z,3.083,3,67.4,12607,25.67,Activity,PIR Sensor,1453,-65,zAsKBwKiDgEAMT8=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:22:35.019478978Z,2025-09-20T18:22:35.019478978Z,3.083,3,67.6,12608,25.68,No activity,PIR Sensor,1454,-65,zAsKCAKkDgAAMUA=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:25:07.541702635Z,2025-09-20T18:25:07.541702635Z,3.084,3,67.7,12612,25.69,Activity,PIR Sensor,1455,-65,zAwKCQKlDgEAMUQ=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:33:39.788472573Z,2025-09-20T18:33:39.788472573Z,3.084,3,67.6,12616,25.69,Activity,PIR Sensor,1456,-66,zAwKCQKkDgEAMUg=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:39:21.916096054Z,2025-09-20T18:39:21.916096054Z,3.085,3,67.3,12622,25.72,Activity,PIR Sensor,1457,-51,zA0KDAKhDgEAMU4=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:43:07.303643367Z,2025-09-20T18:43:07.303643367Z,3.084,3,67.1,12625,25.71,Activity,PIR Sensor,1458,-51,zAwKCwKfDgEAMVE=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:45:49.038228011Z,2025-09-20T18:45:49.038228011Z,3.085,3,67.3,12629,25.69,Activity,PIR Sensor,1459,-67,zA0KCQKhDgEAMVU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:48:03.435177960Z,2025-09-20T18:48:03.435177960Z,3.083,3,67.3,12640,25.68,Activity,PIR Sensor,1460,-66,zAsKCAKhDgEAMWA=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:50:21.037831915Z,2025-09-20T18:50:21.037831915Z,3.084,3,65.7,12658,25.69,Activity,PIR Sensor,1461,-68,zAwKCQKRDgEAMXI=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:52:34.493580922Z,2025-09-20T18:52:34.493580922Z,3.084,3,65.8,12667,25.69,No activity,PIR Sensor,1462,-65,zAwKCQKSDgAAMXs=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T18:55:46.591730427Z,2025-09-20T18:55:46.591730427Z,3.084,3,65.8,12668,25.71,Activity,PIR Sensor,1463,-65,zAwKCwKSDgEAMXw=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T19:12:24.118317846Z,2025-09-20T19:12:24.118317846Z,3.085,3,65.4,12671,25.68,Activity,PIR Sensor,1464,-64,zA0KCAKODgEAMX8=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T19:14:30.681430026Z,2025-09-20T19:14:30.681430026Z,3.083,3,65.4,12676,25.71,Activity,PIR Sensor,1465,-49,zAsKCwKODgEAMYQ=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T19:22:34.010546814Z,2025-09-20T19:22:34.010546814Z,3.084,3,65.0,12678,25.69,No activity,PIR Sensor,1466,-49,zAwKCQKKDgAAMYY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T19:52:33.444920054Z,2025-09-20T19:52:33.444920054Z,3.083,3,64.6,12684,25.68,No activity,PIR Sensor,1468,-66,zAsKCAKGDgAAMYw=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:22:32.924330509Z,2025-09-20T20:22:32.924330509Z,3.083,3,64.5,12684,25.54,No activity,PIR Sensor,1469,-65,zAsJ+gKFDgAAMYw=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:25:15.425440621Z,2025-09-20T20:25:15.425440621Z,3.085,3,64.4,12685,25.57,Activity,PIR Sensor,1470,-66,zA0J/QKEDgEAMY0=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:27:48.637653055Z,2025-09-20T20:27:48.637653055Z,3.083,3,64.4,12688,25.57,Activity,PIR Sensor,1471,-50,zAsJ/QKEDgEAMZA=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:30:08.611772725Z,2025-09-20T20:30:08.611772725Z,3.083,3,64.5,12690,25.57,Activity,PIR Sensor,1472,-66,zAsJ/QKFDgEAMZI=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:32:36.453477134Z,2025-09-20T20:32:36.453477134Z,3.083,3,64.2,12704,25.54,Activity,PIR Sensor,1473,-56,zAsJ+gKCDgEAMaA=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:36:32.660919238Z,2025-09-20T20:36:32.660919238Z,3.084,3,64.0,12714,25.54,Activity,PIR Sensor,1474,-56,zAwJ+gKADgEAMao=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:39:41.957312382Z,2025-09-20T20:39:41.957312382Z,3.086,3,64.0,12715,25.51,Activity,PIR Sensor,1475,-70,zA4J9wKADgEAMas=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:46:53.596801156Z,2025-09-20T20:46:53.596801156Z,3.084,3,64.1,12719,25.47,Activity,PIR Sensor,1476,-70,zAwJ8wKBDgEAMa8=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:52:32.427033214Z,2025-09-20T20:52:32.427033214Z,3.083,3,64.3,12725,25.45,No activity,PIR Sensor,1477,-69,zAsJ8QKDDgAAMbU=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T20:55:12.228782906Z,2025-09-20T20:55:12.228782906Z,3.084,3,64.2,12726,25.44,Activity,PIR Sensor,1478,-69,zAwJ8AKCDgEAMbY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:03:02.534505533Z,2025-09-20T21:03:02.534505533Z,3.083,3,64.1,12735,25.38,Activity,PIR Sensor,1479,-69,zAsJ6gKBDgEAMb8=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:06:31.017093764Z,2025-09-20T21:06:31.017093764Z,3.084,3,64.0,12740,25.4,Activity,PIR Sensor,1480,-69,zAwJ7AKADgEAMcQ=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:08:44.015083174Z,2025-09-20T21:08:44.015083174Z,3.084,3,64.1,12750,25.4,Activity,PIR Sensor,1481,-56,zAwJ7AKBDgEAMc4=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:12:13.428882344Z,2025-09-20T21:12:13.428882344Z,3.085,3,64.0,12752,25.37,Activity,PIR Sensor,1482,-51,zA0J6QKADgEAMdA=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:15:05.479121249Z,2025-09-20T21:15:05.479121249Z,3.084,3,64.0,12755,25.36,Activity,PIR Sensor,1483,-66,zAwJ6AKADgEAMdM=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:20:52.670415371Z,2025-09-20T21:20:52.670415371Z,3.083,3,64.8,12764,25.36,Activity,PIR Sensor,1484,-52,zAsJ6AKIDgEAMdw=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:22:31.910902059Z,2025-09-20T21:22:31.910902059Z,3.084,3,65.0,12779,25.4,No activity,PIR Sensor,1485,-66,zAwJ7AKKDgAAMes=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:22:59.126301150Z,2025-09-20T21:22:59.126301150Z,3.084,3,65.0,12782,25.36,Activity,PIR Sensor,1486,-67,zAwJ6AKKDgEAMe4=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:26:41.719352377Z,2025-09-20T21:26:41.719352377Z,3.085,3,65.1,12790,25.4,Activity,PIR Sensor,1487,-66,zA0J7AKLDgEAMfY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:29:25.984327311Z,2025-09-20T21:29:25.984327311Z,3.084,3,65.1,12793,25.41,Activity,PIR Sensor,1488,-66,zAwJ7QKLDgEAMfk=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:33:43.817082876Z,2025-09-20T21:33:43.817082876Z,3.084,3,65.0,12798,25.4,Activity,PIR Sensor,1489,-52,zAwJ7AKKDgEAMf4=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:38:22.804258116Z,2025-09-20T21:38:22.804258116Z,3.084,3,64.9,12801,25.41,Activity,PIR Sensor,1490,-51,zAwJ7QKJDgEAMgE=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T21:52:31.345232458Z,2025-09-20T21:52:31.345232458Z,3.084,3,64.0,12806,25.33,No activity,PIR Sensor,1491,-67,zAwJ5QKADgAAMgY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
lht65n-01-temp-humidity-sensor,2025-09-20T22:22:30.821385788Z,2025-09-20T22:22:30.821385788Z,3.084,3,64.3,12806,25.31,No activity,PIR Sensor,1492,-52,zAwJ4wKDDgAAMgY=,processed_2025-09-21_11-04-12.json,2025-09-21T11:04:13+00:00
